Ip-Mac,Start Date,Start Time,End Date,End Time,MB Consumption
100.71.130.195,22 Jan 25,02:46:24,22 Jan 25,14:45:59,12272.95
100.71.99.193,22 Jan 25,14:46:37,23 Jan 25,02:45:00,11335.53
100.71.255.166,23 Jan 25,02:46:22,23 Jan 25,14:45:59,12419.73
100.71.235.165,23 Jan 25,14:46:33,24 Jan 25,02:45:00,13944.71
100.71.232.22,24 Jan 25,14:46:54,25 Jan 25,02:45:00,17159.48
100.71.7.235,25 Jan 25,02:46:26,25 Jan 25,14:45:59,12170.9
100.71.44.156,25 Jan 25,14:46:38,26 Jan 25,00:07:00,15286.94
100.71.96.7,26 Jan 25,08:25:03,26 Jan 25,20:24:59,12898.27
100.71.86.243,26 Jan 25,20:25:12,27 Jan 25,02:45:00,8880
100.71.234.174,27 Jan 25,02:46:23,27 Jan 25,14:45:59,12215.97
100.71.56.69,27 Jan 25,14:46:34,28 Jan 25,02:45:00,18465.82
100.71.48.169,28 Jan 25,02:46:22,28 Jan 25,14:45:59,17200.74
100.71.75.126,28 Jan 25,14:46:31,29 Jan 25,02:45:00,16898.91
100.71.44.106,29 Jan 25,02:46:20,29 Jan 25,07:58:00,2274.7
100.71.181.121,29 Jan 25,07:58:27,29 Jan 25,19:58:00,12659.91
100.71.253.198,29 Jan 25,19:58:35,30 Jan 25,02:45:00,8568.02
100.71.224.39,30 Jan 25,02:46:22,30 Jan 25,14:45:59,20858.43
100.71.66.134,30 Jan 25,14:46:31,31 Jan 25,00:52:00,17984.5
100.71.170.4,31 Jan 25,05:55:55,31 Jan 25,06:19:00,31.23
100.71.6.125,31 Jan 25,06:21:30,31 Jan 25,06:39:59,538.12
100.71.120.116,31 Jan 25,09:09:31,31 Jan 25,21:09:00,20516.55
100.71.239.20,31 Jan 25,21:09:40,01 Feb 25,02:45:00,6688.46
100.71.180.194,01 Feb 25,02:46:19,01 Feb 25,06:28:00,1337.67
100.71.226.220,01 Feb 25,06:34:57,01 Feb 25,18:33:59,16957.03
100.71.27.46,01 Feb 25,18:35:08,02 Feb 25,02:45:00,10333.89
100.71.193.83,02 Feb 25,02:46:22,02 Feb 25,14:45:59,11895.4
100.71.152.208,02 Feb 25,14:46:34,03 Feb 25,02:45:00,12686.59
100.71.16.252,03 Feb 25,02:46:22,03 Feb 25,14:45:59,14465.38
100.71.132.196,03 Feb 25,14:46:28,03 Feb 25,14:58:00,519.48
100.71.79.167,03 Feb 25,14:59:35,03 Feb 25,15:01:59,0.75
100.71.124.156,03 Feb 25,15:03:45,03 Feb 25,15:22:00,6.63
100.71.6.146,03 Feb 25,15:25:01,03 Feb 25,15:30:00,1.74
100.71.247.86,03 Feb 25,15:32:06,04 Feb 25,02:45:00,11828.81
100.71.254.215,04 Feb 25,02:46:23,04 Feb 25,14:45:59,10287.24
100.71.122.35,04 Feb 25,14:46:35,05 Feb 25,02:45:00,12524.9
100.71.28.228,05 Feb 25,02:46:22,05 Feb 25,11:19:59,14344.65
100.71.244.236,05 Feb 25,11:31:38,05 Feb 25,23:30:59,21646.66
100.71.63.191,05 Feb 25,23:31:45,06 Feb 25,00:59:00,1133.65
100.71.163.115,06 Feb 25,01:10:43,06 Feb 25,02:45:00,128.57
100.71.78.64,06 Feb 25,02:46:22,06 Feb 25,14:45:59,11488.89
100.71.198.48,06 Feb 25,14:46:34,07 Feb 25,02:45:00,14976.28
100.71.232.102,07 Feb 25,02:46:23,07 Feb 25,14:45:59,12078.52
100.71.158.87,07 Feb 25,14:46:30,07 Feb 25,15:22:59,691.53
100.71.23.32,07 Feb 25,15:28:18,07 Feb 25,16:10:59,1271.9
100.71.252.51,07 Feb 25,16:15:58,07 Feb 25,21:43:00,6985.05
100.71.220.75,07 Feb 25,21:45:57,07 Feb 25,21:47:59,8.51
100.71.12.189,07 Feb 25,21:51:28,07 Feb 25,21:55:59,31.94
100.71.179.161,07 Feb 25,21:58:49,07 Feb 25,22:47:59,2028.79
100.71.66.101,07 Feb 25,22:51:31,08 Feb 25,02:45:00,1279.75
100.71.122.182,08 Feb 25,02:46:22,08 Feb 25,10:58:59,7078.37
100.71.134.107,08 Feb 25,11:09:59,08 Feb 25,23:09:59,24492.66
100.71.85.134,08 Feb 25,23:10:07,09 Feb 25,02:45:00,294.45
100.71.91.200,09 Feb 25,02:46:22,09 Feb 25,14:45:59,14834.31
100.71.61.186,09 Feb 25,14:46:33,10 Feb 25,02:45:00,22421.28
100.71.173.123,10 Feb 25,02:46:20,10 Feb 25,06:35:00,2725.41
100.71.245.57,10 Feb 25,06:35:47,10 Feb 25,15:12:59,13039.58
100.71.89.216,10 Feb 25,15:18:03,10 Feb 25,16:13:00,985.89
100.71.111.35,10 Feb 25,16:34:00,11 Feb 25,02:45:00,10955.15
100.71.172.151,11 Feb 25,02:46:26,11 Feb 25,14:45:59,13315.86
100.71.95.208,11 Feb 25,14:46:37,12 Feb 25,02:45:00,25476.97
100.71.124.13,12 Feb 25,02:46:23,12 Feb 25,14:45:59,21886.14
100.71.238.148,12 Feb 25,14:46:34,13 Feb 25,02:45:00,20744.88
100.71.66.142,13 Feb 25,02:46:24,13 Feb 25,14:45:59,9667.83
100.71.120.65,13 Feb 25,14:46:35,14 Feb 25,02:45:00,21044.21
100.71.31.180,14 Feb 25,02:46:22,14 Feb 25,14:45:59,12225.5
100.71.182.63,14 Feb 25,14:46:34,15 Feb 25,02:45:00,17697.68
100.71.128.232,15 Feb 25,02:46:23,15 Feb 25,14:45:59,11416.92
100.71.191.242,15 Feb 25,14:46:34,16 Feb 25,02:45:00,18720.39
100.71.64.73,16 Feb 25,02:46:24,16 Feb 25,14:45:59,15774.38
100.71.116.214,16 Feb 25,14:47:30,17 Feb 25,02:45:00,30136.38
100.71.79.191,17 Feb 25,02:46:23,17 Feb 25,14:45:59,34875.21
100.71.197.56,17 Feb 25,14:46:30,17 Feb 25,15:52:00,2065.86
100.71.114.250,17 Feb 25,17:30:27,18 Feb 25,02:45:00,17652.89
100.71.49.120,18 Feb 25,02:46:24,18 Feb 25,13:45:59,10810.09
100.71.71.72,18 Feb 25,14:29:48,19 Feb 25,02:29:00,22827.51
100.71.247.23,19 Feb 25,02:29:55,19 Feb 25,02:45:00,622.32
100.71.23.161,19 Feb 25,02:46:22,19 Feb 25,14:45:59,17950.04
100.71.147.148,19 Feb 25,14:46:33,20 Feb 25,02:45:00,27565.85
100.71.70.251,20 Feb 25,02:46:22,20 Feb 25,14:45:59,12939.26
100.71.232.176,20 Feb 25,14:46:30,20 Feb 25,14:58:00,228.58
100.71.141.241,20 Feb 25,15:24:37,21 Feb 25,02:45:00,23861.23
100.71.159.207,21 Feb 25,02:46:22,21 Feb 25,14:45:59,16095.27
100.71.18.36,21 Feb 25,14:46:33,22 Feb 25,02:45:00,28783.47
100.71.199.116,22 Feb 25,02:46:23,22 Feb 25,14:45:59,20444.2
100.71.14.197,22 Feb 25,14:46:34,23 Feb 25,02:45:00,29163.79
100.71.54.111,23 Feb 25,02:46:22,23 Feb 25,10:39:00,8806.39
100.71.121.70,23 Feb 25,10:39:47,23 Feb 25,22:39:00,34261.92
100.71.135.220,23 Feb 25,22:39:55,24 Feb 25,02:45:00,6415.79
100.71.131.39,24 Feb 25,02:46:19,24 Feb 25,10:12:00,6197.82
100.71.97.237,24 Feb 25,10:15:13,24 Feb 25,11:30:00,3571.55
100.71.2.155,24 Feb 25,11:34:14,24 Feb 25,23:34:00,25981.35
100.71.144.82,24 Feb 25,23:34:24,25 Feb 25,02:45:00,4341.53
100.71.228.149,25 Feb 25,02:46:20,25 Feb 25,14:45:59,13935.63
100.71.205.230,25 Feb 25,14:46:33,26 Feb 25,02:45:00,63231.86
100.71.17.157,26 Feb 25,02:46:23,26 Feb 25,14:45:59,22474.4
100.71.115.234,26 Feb 25,14:46:30,26 Feb 25,15:25:59,2001.85
100.71.106.215,26 Feb 25,15:28:39,27 Feb 25,02:45:00,27876.74
100.71.242.84,27 Feb 25,02:46:20,27 Feb 25,14:45:59,13154.52
100.71.78.211,27 Feb 25,14:46:31,28 Feb 25,02:45:00,21261.02
100.71.223.237,28 Feb 25,02:46:19,28 Feb 25,04:10:59,275.53
100.71.174.89,28 Feb 25,05:45:16,28 Feb 25,05:45:59,1.02
100.71.90.170,28 Feb 25,05:51:51,28 Feb 25,05:53:00,3.29
100.71.236.254,28 Feb 25,05:58:36,28 Feb 25,05:59:00,0.24
100.71.93.2,28 Feb 25,06:02:03,28 Feb 25,06:02:59,0.35
100.71.156.138,28 Feb 25,06:08:38,28 Feb 25,06:09:00,0.92
100.71.255.225,28 Feb 25,06:09:41,28 Feb 25,06:19:00,18.79
100.71.116.45,28 Feb 25,06:19:48,28 Feb 25,08:54:59,5798.49
100.71.186.12,28 Feb 25,08:56:56,28 Feb 25,09:36:59,949.13
100.71.240.108,28 Feb 25,09:38:24,28 Feb 25,21:38:00,24074.24
100.71.168.18,28 Feb 25,21:38:32,28 Feb 25,21:46:00,245.38
100.71.69.72,28 Feb 25,21:47:26,28 Feb 25,22:00:59,255.23
100.71.179.94,28 Feb 25,22:02:58,01 Mar 25,02:45:00,5281.77
100.71.172.75,01 Mar 25,02:46:22,01 Mar 25,14:45:59,16156.19
100.71.20.148,01 Mar 25,14:46:35,02 Mar 25,02:45:00,30416.08
100.71.61.162,02 Mar 25,02:46:22,02 Mar 25,14:45:59,22104.05
100.71.207.127,02 Mar 25,14:46:33,03 Mar 25,02:45:00,31030.13
100.71.235.7,03 Mar 25,02:46:23,03 Mar 25,14:45:59,20731.49
100.71.33.82,03 Mar 25,14:46:34,04 Mar 25,02:45:00,24926.53
100.71.144.119,04 Mar 25,02:46:23,04 Mar 25,14:45:59,15461.17
100.71.239.176,04 Mar 25,14:46:34,05 Mar 25,02:45:00,22340.11
100.71.190.62,05 Mar 25,02:46:20,05 Mar 25,11:32:00,13115.7
100.71.26.101,07 Mar 25,11:17:18,07 Mar 25,23:16:59,23232.81
100.71.4.181,07 Mar 25,23:17:26,08 Mar 25,02:45:00,2159.3
100.71.127.69,08 Mar 25,02:46:19,08 Mar 25,08:59:59,6344.26
100.71.129.209,08 Mar 25,09:15:19,08 Mar 25,21:15:00,20572.02
100.71.184.103,08 Mar 25,21:15:28,09 Mar 25,02:45:00,6069.12
100.71.169.11,09 Mar 25,02:46:23,09 Mar 25,14:45:59,14447.17
100.71.206.119,09 Mar 25,14:46:31,10 Mar 25,02:45:00,26296.22
100.71.194.207,10 Mar 25,02:46:23,10 Mar 25,14:45:59,14823.56
100.71.128.229,10 Mar 25,14:46:31,11 Mar 25,02:45:00,25573.33
100.71.82.207,11 Mar 25,02:46:23,11 Mar 25,14:45:59,16650.67
100.71.91.71,11 Mar 25,14:46:34,12 Mar 25,02:45:00,22854.8
100.71.103.253,12 Mar 25,02:46:23,12 Mar 25,14:45:59,18709.48
100.71.108.39,12 Mar 25,14:46:31,12 Mar 25,15:36:00,1293.91
100.71.71.100,12 Mar 25,16:12:39,13 Mar 25,02:45:00,20271.06
100.71.104.16,13 Mar 25,02:46:23,13 Mar 25,07:40:59,2981.49
100.71.184.129,13 Mar 25,14:07:50,13 Mar 25,15:12:00,1407.08
100.71.17.200,13 Mar 25,15:39:12,13 Mar 25,15:49:59,299.09
100.71.216.140,13 Mar 25,15:53:44,14 Mar 25,02:45:00,17892.34
100.71.216.173,14 Mar 25,02:46:22,14 Mar 25,14:45:59,19924.37
100.71.189.156,14 Mar 25,14:46:34,15 Mar 25,02:45:00,22546.16
100.71.19.130,15 Mar 25,02:46:22,15 Mar 25,14:45:59,21910.89
100.71.30.80,15 Mar 25,14:46:30,15 Mar 25,16:31:00,3805.94
100.71.8.190,15 Mar 25,16:34:59,15 Mar 25,19:39:59,3026.12
100.71.46.119,15 Mar 25,19:40:27,16 Mar 25,02:45:00,13423.98
100.71.8.23,16 Mar 25,02:46:23,16 Mar 25,14:45:59,12876.47
100.71.226.80,16 Mar 25,14:46:34,17 Mar 25,02:45:00,22558.89
100.71.116.141,17 Mar 25,02:46:20,17 Mar 25,14:45:59,24954.98
100.71.153.171,17 Mar 25,14:46:33,18 Mar 25,02:45:00,14681.14
100.71.141.23,18 Mar 25,02:46:20,18 Mar 25,14:45:59,12705.62
100.71.92.87,18 Mar 25,14:46:33,19 Mar 25,02:45:00,21214.19
100.71.90.86,19 Mar 25,02:46:23,19 Mar 25,14:45:59,12585.57
100.71.204.183,19 Mar 25,14:46:34,20 Mar 25,02:45:00,15057.94
100.71.183.173,20 Mar 25,02:46:22,20 Mar 25,14:45:59,10865.93
100.71.159.29,20 Mar 25,14:46:27,20 Mar 25,15:36:59,808.78
100.71.7.41,20 Mar 25,15:38:51,20 Mar 25,16:34:00,1730.15
100.71.113.146,21 Mar 25,14:34:09,22 Mar 25,02:34:00,9233.3
100.71.13.38,22 Mar 25,02:34:17,22 Mar 25,02:45:00,3.65
100.71.28.43,22 Mar 25,02:46:22,22 Mar 25,14:45:59,13768.57
100.71.41.163,22 Mar 25,14:46:31,23 Mar 25,02:45:00,22827.93
100.71.91.195,23 Mar 25,02:46:22,23 Mar 25,14:45:59,30316.12
100.71.205.84,23 Mar 25,14:46:34,24 Mar 25,02:45:00,24351.83
100.71.13.72,24 Mar 25,02:46:22,24 Mar 25,14:45:59,22906.42
100.71.17.36,24 Mar 25,14:47:29,25 Mar 25,02:45:00,31130.1
100.71.93.206,25 Mar 25,02:46:23,25 Mar 25,14:45:59,27599.22
100.71.135.103,25 Mar 25,14:46:33,26 Mar 25,02:45:00,26258.45
100.71.57.62,26 Mar 25,02:46:23,26 Mar 25,14:45:59,27078.67
100.71.144.7,26 Mar 25,14:46:34,27 Mar 25,02:45:00,29447.76
100.71.147.30,27 Mar 25,02:46:22,27 Mar 25,14:45:59,18967.66
100.71.149.146,27 Mar 25,14:46:31,28 Mar 25,02:45:00,34852.59
100.71.160.42,28 Mar 25,02:46:23,28 Mar 25,14:45:59,24311.32
100.71.197.179,28 Mar 25,14:47:25,28 Mar 25,15:54:00,3128.78
100.71.12.224,29 Mar 25,14:31:29,30 Mar 25,02:30:59,31655.32
100.71.137.139,30 Mar 25,02:31:37,30 Mar 25,02:45:00,268.31
100.71.60.157,30 Mar 25,02:46:22,30 Mar 25,14:45:59,27726.67
100.71.59.149,30 Mar 25,14:46:34,31 Mar 25,02:45:00,24137.91
100.71.57.187,31 Mar 25,02:46:20,31 Mar 25,14:45:59,18987.9
100.71.97.3,31 Mar 25,14:46:30,01 Apr 25,02:45:00,26684.84
100.71.115.134,01 Apr 25,02:46:23,01 Apr 25,14:45:59,26310.26
100.71.89.67,01 Apr 25,14:46:34,02 Apr 25,02:45:00,19915.14
100.71.173.198,02 Apr 25,02:46:22,02 Apr 25,14:45:59,19767.56
100.71.3.89,02 Apr 25,14:46:33,03 Apr 25,02:45:00,22848.75
100.71.156.187,03 Apr 25,02:46:20,03 Apr 25,08:40:00,3115.33
100.71.207.43,03 Apr 25,08:40:27,03 Apr 25,20:40:00,18899.95
100.71.233.145,03 Apr 25,20:40:35,04 Apr 25,02:45:00,9748.06
100.71.157.15,04 Apr 25,02:46:23,04 Apr 25,14:45:59,22440.44
100.71.4.212,04 Apr 25,14:47:29,04 Apr 25,21:51:00,17747.51
100.71.16.51,04 Apr 25,21:51:33,05 Apr 25,02:45:00,6019.46
100.71.86.189,05 Apr 25,02:46:23,05 Apr 25,14:45:59,19259.92
100.71.42.121,05 Apr 25,14:46:31,05 Apr 25,22:36:00,23568.54
100.71.134.19,05 Apr 25,22:36:40,06 Apr 25,02:45:00,7127.75
100.71.171.103,06 Apr 25,02:46:20,06 Apr 25,14:45:59,21658.26
100.71.194.56,06 Apr 25,14:46:31,06 Apr 25,23:01:59,14721.81
100.71.194.121,06 Apr 25,23:04:04,07 Apr 25,02:45:00,2295.7
100.71.189.90,07 Apr 25,02:46:23,07 Apr 25,14:45:59,14158.56
100.71.50.220,07 Apr 25,14:46:33,08 Apr 25,02:45:00,17172.25
100.71.8.143,08 Apr 25,02:46:22,08 Apr 25,14:45:59,11192.39
100.71.96.239,08 Apr 25,14:46:33,09 Apr 25,02:45:00,12645.77
100.71.166.126,09 Apr 25,02:46:23,09 Apr 25,14:45:59,13846.47
100.71.72.144,09 Apr 25,14:46:34,10 Apr 25,02:45:00,17203.53
100.71.244.185,10 Apr 25,02:46:20,10 Apr 25,14:45:59,10613.23
100.71.146.24,10 Apr 25,14:46:31,11 Apr 25,02:45:00,18476.2
100.71.241.138,11 Apr 25,02:46:22,11 Apr 25,14:45:59,15078.22
100.71.50.105,11 Apr 25,14:46:33,12 Apr 25,02:45:00,18454.4
100.71.127.8,12 Apr 25,02:46:20,12 Apr 25,14:45:59,13700.21
100.71.176.77,12 Apr 25,14:46:31,13 Apr 25,02:45:00,20377.98
100.71.234.222,13 Apr 25,02:46:23,13 Apr 25,14:45:59,24812.7
100.71.190.91,13 Apr 25,14:46:31,13 Apr 25,16:37:00,2731.36
100.71.202.204,13 Apr 25,16:40:03,14 Apr 25,02:45:00,24397.45
100.71.234.20,14 Apr 25,02:46:23,14 Apr 25,14:45:59,16542.7
100.71.100.154,14 Apr 25,14:46:34,15 Apr 25,02:45:00,20560.47
100.71.104.245,15 Apr 25,02:46:23,15 Apr 25,14:45:59,19902.45
100.71.95.5,15 Apr 25,14:46:34,16 Apr 25,02:45:00,13159.76
100.71.160.203,16 Apr 25,02:46:22,16 Apr 25,14:45:59,25550.05
100.71.43.8,16 Apr 25,14:46:31,16 Apr 25,22:28:00,9756.49
100.71.139.47,16 Apr 25,23:05:36,17 Apr 25,02:45:00,1213.6
100.71.53.19,17 Apr 25,02:46:23,17 Apr 25,14:19:59,12216.79
100.71.242.132,17 Apr 25,15:27:29,18 Apr 25,02:45:00,13449.58
100.71.203.127,18 Apr 25,02:46:23,18 Apr 25,14:45:59,19523.89
100.71.70.39,18 Apr 25,14:46:30,18 Apr 25,14:53:59,152.08
100.71.100.45,18 Apr 25,15:22:19,19 Apr 25,02:45:00,12304.74
100.71.241.10,19 Apr 25,02:46:23,19 Apr 25,14:45:59,22461.38
100.71.229.190,19 Apr 25,14:46:34,20 Apr 25,02:45:00,19857.12
100.71.9.51,20 Apr 25,02:46:20,20 Apr 25,14:45:59,21270
100.71.66.11,20 Apr 25,14:46:33,21 Apr 25,02:45:00,25471.66
100.71.101.90,21 Apr 25,16:06:21,22 Apr 25,02:45:00,10953.69
100.71.209.46,22 Apr 25,02:46:23,22 Apr 25,14:45:59,22054.49
100.71.28.191,22 Apr 25,14:46:34,23 Apr 25,02:45:00,11682.61
100.71.73.67,23 Apr 25,02:46:23,23 Apr 25,11:35:59,13739.72
100.71.240.120,23 Apr 25,11:38:27,23 Apr 25,23:37:59,25916.19
100.71.71.156,23 Apr 25,23:38:35,24 Apr 25,02:45:00,81.43
100.71.108.109,24 Apr 25,02:46:19,24 Apr 25,06:27:00,1318.15
100.71.171.56,24 Apr 25,06:27:53,24 Apr 25,06:35:00,12.17
100.71.95.20,24 Apr 25,06:35:25,24 Apr 25,09:49:00,7984.18
100.71.164.133,24 Apr 25,09:55:31,24 Apr 25,21:54:59,17506.9
100.71.209.125,24 Apr 25,21:55:41,25 Apr 25,02:45:00,5036.91
100.71.97.25,25 Apr 25,02:46:23,25 Apr 25,14:45:59,27161.12
100.71.95.82,25 Apr 25,14:46:34,26 Apr 25,02:45:00,17181.8
100.71.148.186,26 Apr 25,02:46:23,26 Apr 25,14:45:59,23898.15
100.71.130.59,26 Apr 25,14:46:33,27 Apr 25,02:45:00,15937.91
100.71.189.69,27 Apr 25,02:46:19,27 Apr 25,08:59:00,4135.33
100.71.255.205,28 Apr 25,17:31:58,29 Apr 25,02:45:00,12017.02
100.71.168.79,29 Apr 25,02:46:20,29 Apr 25,07:34:00,7444.71
100.71.173.204,29 Apr 25,07:34:44,29 Apr 25,12:01:00,10055.1
100.71.87.52,29 Apr 25,12:02:10,30 Apr 25,00:01:59,23919.91
100.71.225.113,30 Apr 25,00:02:18,30 Apr 25,02:45:00,548.74
100.71.224.211,30 Apr 25,02:46:23,30 Apr 25,14:45:59,17851.36
100.71.60.106,30 Apr 25,14:46:34,01 May 25,02:45:00,11809.35
100.71.117.16,01 May 25,02:46:22,01 May 25,14:45:59,14509.81
100.71.59.89,01 May 25,14:46:33,02 May 25,02:45:00,21230.18
100.71.113.175,02 May 25,02:46:23,02 May 25,14:45:59,22589.61
100.71.34.78,02 May 25,14:46:34,03 May 25,02:45:00,14703.4
100.71.204.210,03 May 25,02:46:22,03 May 25,14:45:59,21901.51
100.71.118.177,03 May 25,14:46:33,04 May 25,02:45:00,18973.03
